# y+ ()         
# Time          	patch           	min             	max             	average         
675             	lowerWall	1.80428741e-01	1.35100252e+00	2.40557035e-01
676             	lowerWall	1.80384260e-01	1.35099742e+00	2.40542949e-01
677             	lowerWall	1.80339905e-01	1.35099231e+00	2.40528909e-01
678             	lowerWall	1.80295676e-01	1.35098723e+00	2.40514913e-01
679             	lowerWall	1.80251572e-01	1.35098214e+00	2.40500964e-01
680             	lowerWall	1.80207593e-01	1.35097706e+00	2.40487059e-01
681             	lowerWall	1.80163738e-01	1.35097199e+00	2.40473199e-01
682             	lowerWall	1.80120008e-01	1.35096692e+00	2.40459383e-01
683             	lowerWall	1.80076400e-01	1.35096186e+00	2.40445612e-01
684             	lowerWall	1.80032915e-01	1.35095681e+00	2.40431885e-01
685             	lowerWall	1.79989552e-01	1.35095176e+00	2.40418201e-01
686             	lowerWall	1.79946310e-01	1.35094672e+00	2.40404561e-01
687             	lowerWall	1.79903190e-01	1.35094168e+00	2.40390965e-01
688             	lowerWall	1.79860190e-01	1.35093666e+00	2.40377411e-01
689             	lowerWall	1.79817310e-01	1.35093163e+00	2.40363900e-01
690             	lowerWall	1.79774550e-01	1.35092662e+00	2.40350432e-01
691             	lowerWall	1.79731909e-01	1.35092160e+00	2.40337006e-01
692             	lowerWall	1.79689388e-01	1.35091660e+00	2.40323622e-01
693             	lowerWall	1.79646985e-01	1.35091159e+00	2.40310280e-01
694             	lowerWall	1.79604702e-01	1.35090660e+00	2.40296979e-01
695             	lowerWall	1.79562537e-01	1.35090161e+00	2.40283720e-01
696             	lowerWall	1.79520490e-01	1.35089663e+00	2.40270501e-01
697             	lowerWall	1.79478562e-01	1.35089165e+00	2.40257324e-01
698             	lowerWall	1.79436752e-01	1.35088668e+00	2.40244187e-01
699             	lowerWall	1.79395060e-01	1.35088171e+00	2.40231091e-01
700             	lowerWall	1.79353486e-01	1.35087675e+00	2.40218034e-01
701             	lowerWall	1.79312030e-01	1.35087179e+00	2.40205018e-01
702             	lowerWall	1.79270692e-01	1.35086684e+00	2.40192041e-01
703             	lowerWall	1.79229471e-01	1.35086189e+00	2.40179103e-01
704             	lowerWall	1.79188368e-01	1.35085696e+00	2.40166205e-01
705             	lowerWall	1.79147383e-01	1.35085202e+00	2.40153346e-01
706             	lowerWall	1.79106515e-01	1.35084709e+00	2.40140525e-01
707             	lowerWall	1.79065765e-01	1.35084216e+00	2.40127744e-01
708             	lowerWall	1.79025132e-01	1.35083724e+00	2.40115000e-01
709             	lowerWall	1.78984618e-01	1.35083232e+00	2.40102294e-01
710             	lowerWall	1.78944220e-01	1.35082741e+00	2.40089626e-01
711             	lowerWall	1.78903940e-01	1.35082250e+00	2.40076996e-01
712             	lowerWall	1.78863778e-01	1.35081760e+00	2.40064404e-01
713             	lowerWall	1.78823732e-01	1.35081270e+00	2.40051848e-01
714             	lowerWall	1.78783804e-01	1.35080781e+00	2.40039329e-01
715             	lowerWall	1.78743993e-01	1.35080292e+00	2.40026848e-01
716             	lowerWall	1.78704298e-01	1.35079804e+00	2.40014402e-01
717             	lowerWall	1.78664721e-01	1.35079316e+00	2.40001993e-01
718             	lowerWall	1.78625260e-01	1.35078829e+00	2.39989621e-01
719             	lowerWall	1.78585917e-01	1.35078341e+00	2.39977284e-01
720             	lowerWall	1.78546689e-01	1.35077855e+00	2.39964983e-01
721             	lowerWall	1.78507578e-01	1.35077369e+00	2.39952717e-01
722             	lowerWall	1.78468584e-01	1.35076883e+00	2.39940487e-01
723             	lowerWall	1.78429705e-01	1.35076398e+00	2.39928291e-01
724             	lowerWall	1.78390944e-01	1.35075913e+00	2.39916131e-01
725             	lowerWall	1.78352298e-01	1.35075428e+00	2.39904005e-01
726             	lowerWall	1.78313768e-01	1.35074945e+00	2.39891914e-01
727             	lowerWall	1.78275353e-01	1.35074461e+00	2.39879857e-01
728             	lowerWall	1.78237055e-01	1.35073978e+00	2.39867835e-01
729             	lowerWall	1.78198871e-01	1.35073495e+00	2.39855846e-01
730             	lowerWall	1.78160803e-01	1.35073013e+00	2.39843891e-01
731             	lowerWall	1.78122851e-01	1.35072530e+00	2.39831969e-01
732             	lowerWall	1.78085013e-01	1.35072049e+00	2.39820081e-01
733             	lowerWall	1.78047291e-01	1.35071568e+00	2.39808225e-01
734             	lowerWall	1.78009683e-01	1.35071087e+00	2.39796403e-01
735             	lowerWall	1.77972190e-01	1.35070606e+00	2.39784614e-01
736             	lowerWall	1.77934811e-01	1.35070127e+00	2.39772856e-01
737             	lowerWall	1.77897547e-01	1.35069647e+00	2.39761132e-01
738             	lowerWall	1.77860397e-01	1.35069168e+00	2.39749439e-01
739             	lowerWall	1.77823361e-01	1.35068689e+00	2.39737779e-01
740             	lowerWall	1.77786439e-01	1.35068210e+00	2.39726150e-01
741             	lowerWall	1.77749631e-01	1.35067732e+00	2.39714553e-01
742             	lowerWall	1.77712936e-01	1.35067255e+00	2.39702987e-01
743             	lowerWall	1.77676355e-01	1.35066777e+00	2.39691453e-01
744             	lowerWall	1.77639887e-01	1.35066300e+00	2.39679949e-01
745             	lowerWall	1.77603532e-01	1.35065823e+00	2.39668477e-01
746             	lowerWall	1.77567290e-01	1.35065347e+00	2.39657035e-01
747             	lowerWall	1.77531161e-01	1.35064871e+00	2.39645623e-01
748             	lowerWall	1.77495145e-01	1.35064395e+00	2.39634242e-01
749             	lowerWall	1.77459241e-01	1.35063920e+00	2.39622891e-01
750             	lowerWall	1.77423449e-01	1.35063445e+00	2.39611571e-01
751             	lowerWall	1.77387770e-01	1.35062970e+00	2.39600280e-01
752             	lowerWall	1.77352202e-01	1.35062496e+00	2.39589018e-01
753             	lowerWall	1.77316746e-01	1.35062021e+00	2.39577786e-01
754             	lowerWall	1.77281401e-01	1.35061548e+00	2.39566584e-01
755             	lowerWall	1.77246169e-01	1.35061074e+00	2.39555410e-01
756             	lowerWall	1.77211047e-01	1.35060602e+00	2.39544266e-01
757             	lowerWall	1.77176036e-01	1.35060129e+00	2.39533150e-01
758             	lowerWall	1.77141137e-01	1.35059657e+00	2.39522063e-01
759             	lowerWall	1.77106348e-01	1.35059184e+00	2.39511004e-01
760             	lowerWall	1.77071669e-01	1.35058713e+00	2.39499974e-01
761             	lowerWall	1.77037101e-01	1.35058241e+00	2.39488971e-01
762             	lowerWall	1.77002643e-01	1.35057770e+00	2.39477997e-01
763             	lowerWall	1.76968294e-01	1.35057299e+00	2.39467050e-01
764             	lowerWall	1.76934056e-01	1.35056829e+00	2.39456131e-01
765             	lowerWall	1.76899927e-01	1.35056358e+00	2.39445240e-01
766             	lowerWall	1.76865907e-01	1.35055889e+00	2.39434376e-01
767             	lowerWall	1.76831996e-01	1.35055419e+00	2.39423539e-01
768             	lowerWall	1.76798194e-01	1.35054950e+00	2.39412729e-01
769             	lowerWall	1.76764501e-01	1.35054480e+00	2.39401946e-01
770             	lowerWall	1.76730917e-01	1.35054012e+00	2.39391189e-01
771             	lowerWall	1.76697440e-01	1.35053543e+00	2.39380459e-01
772             	lowerWall	1.76664072e-01	1.35053075e+00	2.39369756e-01
773             	lowerWall	1.76630812e-01	1.35052607e+00	2.39359079e-01
774             	lowerWall	1.76597659e-01	1.35052140e+00	2.39348427e-01
775             	lowerWall	1.76564614e-01	1.35051672e+00	2.39337802e-01
776             	lowerWall	1.76531676e-01	1.35051205e+00	2.39327202e-01
777             	lowerWall	1.76498845e-01	1.35050738e+00	2.39316628e-01
778             	lowerWall	1.76466121e-01	1.35050272e+00	2.39306080e-01
779             	lowerWall	1.76433504e-01	1.35049806e+00	2.39295556e-01
780             	lowerWall	1.76400993e-01	1.35049340e+00	2.39285058e-01
781             	lowerWall	1.76368588e-01	1.35048874e+00	2.39274585e-01
782             	lowerWall	1.76336290e-01	1.35048409e+00	2.39264137e-01
783             	lowerWall	1.76304097e-01	1.35047943e+00	2.39253713e-01
784             	lowerWall	1.76272011e-01	1.35047479e+00	2.39243314e-01
785             	lowerWall	1.76240029e-01	1.35047014e+00	2.39232940e-01
786             	lowerWall	1.76208153e-01	1.35046550e+00	2.39222590e-01
787             	lowerWall	1.76176381e-01	1.35046086e+00	2.39212264e-01
788             	lowerWall	1.76144715e-01	1.35045622e+00	2.39201962e-01
789             	lowerWall	1.76113152e-01	1.35045158e+00	2.39191684e-01
790             	lowerWall	1.76081695e-01	1.35044696e+00	2.39181429e-01
791             	lowerWall	1.76050341e-01	1.35044232e+00	2.39171199e-01
792             	lowerWall	1.76019091e-01	1.35043770e+00	2.39160991e-01
793             	lowerWall	1.75987945e-01	1.35043307e+00	2.39150808e-01
794             	lowerWall	1.75956902e-01	1.35042845e+00	2.39140647e-01
795             	lowerWall	1.75925962e-01	1.35042383e+00	2.39130509e-01
796             	lowerWall	1.75895126e-01	1.35041922e+00	2.39120395e-01
797             	lowerWall	1.75864392e-01	1.35041460e+00	2.39110303e-01
798             	lowerWall	1.75833761e-01	1.35040999e+00	2.39100234e-01
799             	lowerWall	1.75803232e-01	1.35040538e+00	2.39090187e-01
800             	lowerWall	1.75772805e-01	1.35040078e+00	2.39080163e-01
801             	lowerWall	1.75742480e-01	1.35039617e+00	2.39070161e-01
802             	lowerWall	1.75712257e-01	1.35039157e+00	2.39060182e-01
803             	lowerWall	1.75682135e-01	1.35038697e+00	2.39050224e-01
804             	lowerWall	1.75652115e-01	1.35038237e+00	2.39040289e-01
805             	lowerWall	1.75622195e-01	1.35037777e+00	2.39030375e-01
806             	lowerWall	1.75592376e-01	1.35037319e+00	2.39020483e-01
807             	lowerWall	1.75562658e-01	1.35036859e+00	2.39010612e-01
808             	lowerWall	1.75533040e-01	1.35036401e+00	2.39000763e-01
809             	lowerWall	1.75503523e-01	1.35035942e+00	2.38990935e-01
810             	lowerWall	1.75474105e-01	1.35035485e+00	2.38981129e-01
811             	lowerWall	1.75444787e-01	1.35035026e+00	2.38971343e-01
812             	lowerWall	1.75415569e-01	1.35034569e+00	2.38961579e-01
813             	lowerWall	1.75386450e-01	1.35034111e+00	2.38951835e-01
814             	lowerWall	1.75357429e-01	1.35033655e+00	2.38942113e-01
815             	lowerWall	1.75328507e-01	1.35033197e+00	2.38932411e-01
816             	lowerWall	1.75299684e-01	1.35032741e+00	2.38922729e-01
817             	lowerWall	1.75270959e-01	1.35032284e+00	2.38913068e-01
818             	lowerWall	1.75242333e-01	1.35031828e+00	2.38903427e-01
819             	lowerWall	1.75213804e-01	1.35031372e+00	2.38893806e-01
820             	lowerWall	1.75185372e-01	1.35030917e+00	2.38884206e-01
821             	lowerWall	1.75157038e-01	1.35030461e+00	2.38874625e-01
822             	lowerWall	1.75128801e-01	1.35030006e+00	2.38865064e-01
823             	lowerWall	1.75100662e-01	1.35029551e+00	2.38855524e-01
824             	lowerWall	1.75072619e-01	1.35029096e+00	2.38846002e-01
825             	lowerWall	1.75044672e-01	1.35028641e+00	2.38836501e-01
826             	lowerWall	1.75016822e-01	1.35028188e+00	2.38827018e-01
827             	lowerWall	1.74989067e-01	1.35027733e+00	2.38817555e-01
828             	lowerWall	1.74961409e-01	1.35027280e+00	2.38808112e-01
829             	lowerWall	1.74933846e-01	1.35026826e+00	2.38798687e-01
830             	lowerWall	1.74906378e-01	1.35026373e+00	2.38789282e-01
831             	lowerWall	1.74879006e-01	1.35025920e+00	2.38779895e-01
832             	lowerWall	1.74851728e-01	1.35025467e+00	2.38770528e-01
833             	lowerWall	1.74824545e-01	1.35025014e+00	2.38761179e-01
834             	lowerWall	1.74797456e-01	1.35024563e+00	2.38751849e-01
835             	lowerWall	1.74770462e-01	1.35024110e+00	2.38742537e-01
836             	lowerWall	1.74743561e-01	1.35023659e+00	2.38733244e-01
837             	lowerWall	1.74716754e-01	1.35023207e+00	2.38723969e-01
838             	lowerWall	1.74690040e-01	1.35022756e+00	2.38714712e-01
839             	lowerWall	1.74663420e-01	1.35022305e+00	2.38705474e-01
840             	lowerWall	1.74636892e-01	1.35021854e+00	2.38696254e-01
841             	lowerWall	1.74610458e-01	1.35021403e+00	2.38687051e-01
842             	lowerWall	1.74584116e-01	1.35020953e+00	2.38677867e-01
843             	lowerWall	1.74557866e-01	1.35020503e+00	2.38668701e-01
844             	lowerWall	1.74531708e-01	1.35020053e+00	2.38659552e-01
845             	lowerWall	1.74505642e-01	1.35019603e+00	2.38650421e-01
846             	lowerWall	1.74479667e-01	1.35019155e+00	2.38641307e-01
847             	lowerWall	1.74453784e-01	1.35018705e+00	2.38632211e-01
848             	lowerWall	1.74427992e-01	1.35018257e+00	2.38623132e-01
849             	lowerWall	1.74402291e-01	1.35017808e+00	2.38614070e-01
850             	lowerWall	1.74376680e-01	1.35017360e+00	2.38605026e-01
851             	lowerWall	1.74351161e-01	1.35016911e+00	2.38595999e-01
852             	lowerWall	1.74325731e-01	1.35016464e+00	2.38586989e-01
853             	lowerWall	1.74300391e-01	1.35016016e+00	2.38577996e-01
854             	lowerWall	1.74275141e-01	1.35015569e+00	2.38569019e-01
855             	lowerWall	1.74249980e-01	1.35015122e+00	2.38560060e-01
856             	lowerWall	1.74224908e-01	1.35014675e+00	2.38551117e-01
857             	lowerWall	1.74199926e-01	1.35014228e+00	2.38542191e-01
858             	lowerWall	1.74175032e-01	1.35013783e+00	2.38533281e-01
859             	lowerWall	1.74150226e-01	1.35013336e+00	2.38524388e-01
860             	lowerWall	1.74125509e-01	1.35012891e+00	2.38515511e-01
861             	lowerWall	1.74100879e-01	1.35012445e+00	2.38506651e-01
862             	lowerWall	1.74076338e-01	1.35012000e+00	2.38497806e-01
863             	lowerWall	1.74051883e-01	1.35011554e+00	2.38488978e-01
864             	lowerWall	1.74027516e-01	1.35011110e+00	2.38480166e-01
865             	lowerWall	1.74003236e-01	1.35010665e+00	2.38471370e-01
866             	lowerWall	1.73979043e-01	1.35010221e+00	2.38462590e-01
867             	lowerWall	1.73954936e-01	1.35009777e+00	2.38453826e-01
868             	lowerWall	1.73930915e-01	1.35009333e+00	2.38445078e-01
869             	lowerWall	1.73906980e-01	1.35008889e+00	2.38436345e-01
870             	lowerWall	1.73883131e-01	1.35008447e+00	2.38427628e-01
871             	lowerWall	1.73859368e-01	1.35008003e+00	2.38418927e-01
872             	lowerWall	1.73835689e-01	1.35007561e+00	2.38410241e-01
873             	lowerWall	1.73812096e-01	1.35007118e+00	2.38401570e-01
874             	lowerWall	1.73788588e-01	1.35006676e+00	2.38392915e-01
875             	lowerWall	1.73765164e-01	1.35006234e+00	2.38384275e-01
876             	lowerWall	1.73741824e-01	1.35005793e+00	2.38375651e-01
877             	lowerWall	1.73718568e-01	1.35005351e+00	2.38367041e-01
878             	lowerWall	1.73695397e-01	1.35004910e+00	2.38358447e-01
879             	lowerWall	1.73672308e-01	1.35004469e+00	2.38349867e-01
880             	lowerWall	1.73649303e-01	1.35004029e+00	2.38341303e-01
881             	lowerWall	1.73626381e-01	1.35003588e+00	2.38332754e-01
882             	lowerWall	1.73603542e-01	1.35003148e+00	2.38324219e-01
883             	lowerWall	1.73580785e-01	1.35002708e+00	2.38315699e-01
884             	lowerWall	1.73558111e-01	1.35002269e+00	2.38307194e-01
885             	lowerWall	1.73535518e-01	1.35001829e+00	2.38298703e-01
886             	lowerWall	1.73513007e-01	1.35001391e+00	2.38290227e-01
887             	lowerWall	1.73490578e-01	1.35000951e+00	2.38281766e-01
888             	lowerWall	1.73468231e-01	1.35000514e+00	2.38273319e-01
889             	lowerWall	1.73445964e-01	1.35000075e+00	2.38264887e-01
890             	lowerWall	1.73423778e-01	1.34999638e+00	2.38256468e-01
891             	lowerWall	1.73401673e-01	1.34999199e+00	2.38248064e-01
892             	lowerWall	1.73379648e-01	1.34998763e+00	2.38239675e-01
893             	lowerWall	1.73357703e-01	1.34998325e+00	2.38231299e-01
894             	lowerWall	1.73335838e-01	1.34997889e+00	2.38222938e-01
895             	lowerWall	1.73314053e-01	1.34997452e+00	2.38214591e-01
896             	lowerWall	1.73292346e-01	1.34997016e+00	2.38206257e-01
897             	lowerWall	1.73270719e-01	1.34996580e+00	2.38197938e-01
898             	lowerWall	1.73249169e-01	1.34996144e+00	2.38189632e-01
899             	lowerWall	1.73227697e-01	1.34995709e+00	2.38181341e-01
900             	lowerWall	1.73206304e-01	1.34995274e+00	2.38173063e-01
901             	lowerWall	1.73184989e-01	1.34994839e+00	2.38164799e-01
902             	lowerWall	1.73163752e-01	1.34994404e+00	2.38156548e-01
903             	lowerWall	1.73142592e-01	1.34993970e+00	2.38148311e-01
904             	lowerWall	1.73121510e-01	1.34993536e+00	2.38140088e-01
905             	lowerWall	1.73100505e-01	1.34993102e+00	2.38131878e-01
906             	lowerWall	1.73079577e-01	1.34992669e+00	2.38123682e-01
907             	lowerWall	1.73058725e-01	1.34992236e+00	2.38115499e-01
908             	lowerWall	1.73037950e-01	1.34991803e+00	2.38107330e-01
909             	lowerWall	1.73017251e-01	1.34991370e+00	2.38099174e-01
910             	lowerWall	1.72996626e-01	1.34990939e+00	2.38091031e-01
911             	lowerWall	1.72976077e-01	1.34990506e+00	2.38082901e-01
912             	lowerWall	1.72955604e-01	1.34990075e+00	2.38074784e-01
913             	lowerWall	1.72935205e-01	1.34989643e+00	2.38066681e-01
914             	lowerWall	1.72914881e-01	1.34989212e+00	2.38058591e-01
915             	lowerWall	1.72894632e-01	1.34988781e+00	2.38050513e-01
916             	lowerWall	1.72874456e-01	1.34988351e+00	2.38042449e-01
917             	lowerWall	1.72854354e-01	1.34987920e+00	2.38034398e-01
918             	lowerWall	1.72834324e-01	1.34987491e+00	2.38026359e-01
919             	lowerWall	1.72814368e-01	1.34987061e+00	2.38018334e-01
920             	lowerWall	1.72794483e-01	1.34986632e+00	2.38010321e-01
921             	lowerWall	1.72774671e-01	1.34986203e+00	2.38002321e-01
922             	lowerWall	1.72754931e-01	1.34985774e+00	2.37994334e-01
923             	lowerWall	1.72735262e-01	1.34985346e+00	2.37986359e-01
924             	lowerWall	1.72715666e-01	1.34984918e+00	2.37978397e-01
925             	lowerWall	1.72696141e-01	1.34984490e+00	2.37970448e-01
926             	lowerWall	1.72676687e-01	1.34984063e+00	2.37962511e-01
927             	lowerWall	1.72657305e-01	1.34983635e+00	2.37954587e-01
928             	lowerWall	1.72637993e-01	1.34983208e+00	2.37946675e-01
929             	lowerWall	1.72618752e-01	1.34982781e+00	2.37938776e-01
930             	lowerWall	1.72599582e-01	1.34982355e+00	2.37930889e-01
931             	lowerWall	1.72580481e-01	1.34981929e+00	2.37923014e-01
932             	lowerWall	1.72561450e-01	1.34981504e+00	2.37915152e-01
933             	lowerWall	1.72542488e-01	1.34981078e+00	2.37907302e-01
934             	lowerWall	1.72523596e-01	1.34980653e+00	2.37899464e-01
935             	lowerWall	1.72504774e-01	1.34980228e+00	2.37891639e-01
936             	lowerWall	1.72486022e-01	1.34979804e+00	2.37883825e-01
937             	lowerWall	1.72467338e-01	1.34979380e+00	2.37876024e-01
938             	lowerWall	1.72448723e-01	1.34978956e+00	2.37868235e-01
939             	lowerWall	1.72430175e-01	1.34978533e+00	2.37860458e-01
940             	lowerWall	1.72411693e-01	1.34978110e+00	2.37852693e-01
941             	lowerWall	1.72393278e-01	1.34977686e+00	2.37844940e-01
942             	lowerWall	1.72374929e-01	1.34977264e+00	2.37837199e-01
943             	lowerWall	1.72356645e-01	1.34976842e+00	2.37829470e-01
944             	lowerWall	1.72338429e-01	1.34976420e+00	2.37821752e-01
945             	lowerWall	1.72320279e-01	1.34975998e+00	2.37814047e-01
946             	lowerWall	1.72302196e-01	1.34975577e+00	2.37806353e-01
947             	lowerWall	1.72284179e-01	1.34975156e+00	2.37798671e-01
948             	lowerWall	1.72266229e-01	1.34974736e+00	2.37791001e-01
949             	lowerWall	1.72248344e-01	1.34974315e+00	2.37783343e-01
950             	lowerWall	1.72230523e-01	1.34973895e+00	2.37775696e-01
951             	lowerWall	1.72212766e-01	1.34973475e+00	2.37768061e-01
952             	lowerWall	1.72195073e-01	1.34973056e+00	2.37760438e-01
953             	lowerWall	1.72177444e-01	1.34972637e+00	2.37752826e-01
954             	lowerWall	1.72159880e-01	1.34972219e+00	2.37745225e-01
955             	lowerWall	1.72142379e-01	1.34971800e+00	2.37737637e-01
956             	lowerWall	1.72124941e-01	1.34971382e+00	2.37730059e-01
957             	lowerWall	1.72107566e-01	1.34970964e+00	2.37722493e-01
958             	lowerWall	1.72090254e-01	1.34970547e+00	2.37714939e-01
959             	lowerWall	1.72073005e-01	1.34970130e+00	2.37707396e-01
960             	lowerWall	1.72055820e-01	1.34969713e+00	2.37699864e-01
961             	lowerWall	1.72038698e-01	1.34969296e+00	2.37692344e-01
962             	lowerWall	1.72021639e-01	1.34968881e+00	2.37684835e-01
963             	lowerWall	1.72004642e-01	1.34968464e+00	2.37677337e-01
964             	lowerWall	1.71987708e-01	1.34968049e+00	2.37669850e-01
965             	lowerWall	1.71970836e-01	1.34967634e+00	2.37662375e-01
966             	lowerWall	1.71954024e-01	1.34967219e+00	2.37654910e-01
967             	lowerWall	1.71937273e-01	1.34966804e+00	2.37647457e-01
968             	lowerWall	1.71920583e-01	1.34966391e+00	2.37640015e-01
969             	lowerWall	1.71903954e-01	1.34965976e+00	2.37632584e-01
970             	lowerWall	1.71887387e-01	1.34965563e+00	2.37625164e-01
971             	lowerWall	1.71870880e-01	1.34965150e+00	2.37617755e-01
972             	lowerWall	1.71854434e-01	1.34964737e+00	2.37610357e-01
973             	lowerWall	1.71838049e-01	1.34964324e+00	2.37602970e-01
974             	lowerWall	1.71821722e-01	1.34963913e+00	2.37595594e-01
975             	lowerWall	1.71805455e-01	1.34963500e+00	2.37588228e-01
976             	lowerWall	1.71789247e-01	1.34963089e+00	2.37580874e-01
977             	lowerWall	1.71773098e-01	1.34962677e+00	2.37573530e-01
978             	lowerWall	1.71757007e-01	1.34962267e+00	2.37566197e-01
979             	lowerWall	1.71740976e-01	1.34961856e+00	2.37558874e-01
980             	lowerWall	1.71725004e-01	1.34961446e+00	2.37551563e-01
981             	lowerWall	1.71709090e-01	1.34961036e+00	2.37544262e-01
982             	lowerWall	1.71693235e-01	1.34960627e+00	2.37536971e-01
983             	lowerWall	1.71677436e-01	1.34960217e+00	2.37529691e-01
984             	lowerWall	1.71661695e-01	1.34959809e+00	2.37522422e-01
985             	lowerWall	1.71646012e-01	1.34959400e+00	2.37515163e-01
986             	lowerWall	1.71630385e-01	1.34958992e+00	2.37507915e-01
987             	lowerWall	1.71614816e-01	1.34958584e+00	2.37500677e-01
988             	lowerWall	1.71599304e-01	1.34958177e+00	2.37493449e-01
989             	lowerWall	1.71583848e-01	1.34957769e+00	2.37486231e-01
990             	lowerWall	1.71568450e-01	1.34957363e+00	2.37479024e-01
991             	lowerWall	1.71553107e-01	1.34956956e+00	2.37471828e-01
992             	lowerWall	1.71537819e-01	1.34956550e+00	2.37464641e-01
993             	lowerWall	1.71522587e-01	1.34956144e+00	2.37457464e-01
994             	lowerWall	1.71507411e-01	1.34955739e+00	2.37450298e-01
995             	lowerWall	1.71492290e-01	1.34955333e+00	2.37443142e-01
996             	lowerWall	1.71477224e-01	1.34954929e+00	2.37435995e-01
997             	lowerWall	1.71462213e-01	1.34954524e+00	2.37428859e-01
998             	lowerWall	1.71447258e-01	1.34954120e+00	2.37421733e-01
999             	lowerWall	1.71432357e-01	1.34953716e+00	2.37414616e-01
1000            	lowerWall	1.71417510e-01	1.34953313e+00	2.37407510e-01
1001            	lowerWall	1.71402718e-01	1.34952910e+00	2.37400413e-01
1002            	lowerWall	1.71387979e-01	1.34952508e+00	2.37393326e-01
1003            	lowerWall	1.71373294e-01	1.34952105e+00	2.37386249e-01
1004            	lowerWall	1.71358663e-01	1.34951703e+00	2.37379181e-01
1005            	lowerWall	1.71344085e-01	1.34951301e+00	2.37372124e-01
1006            	lowerWall	1.71329562e-01	1.34950900e+00	2.37365075e-01
1007            	lowerWall	1.71315092e-01	1.34950498e+00	2.37358037e-01
1008            	lowerWall	1.71300676e-01	1.34950098e+00	2.37351007e-01
1009            	lowerWall	1.71286313e-01	1.34949697e+00	2.37343988e-01
1010            	lowerWall	1.71272002e-01	1.34949298e+00	2.37336977e-01
1011            	lowerWall	1.71257745e-01	1.34948897e+00	2.37329977e-01
1012            	lowerWall	1.71243540e-01	1.34948498e+00	2.37322985e-01
1013            	lowerWall	1.71229388e-01	1.34948099e+00	2.37316003e-01
1014            	lowerWall	1.71215287e-01	1.34947701e+00	2.37309030e-01
1015            	lowerWall	1.71201237e-01	1.34947302e+00	2.37302066e-01
1016            	lowerWall	1.71187238e-01	1.34946904e+00	2.37295111e-01
1017            	lowerWall	1.71173291e-01	1.34946506e+00	2.37288166e-01
1018            	lowerWall	1.71159395e-01	1.34946109e+00	2.37281230e-01
1019            	lowerWall	1.71145550e-01	1.34945712e+00	2.37274302e-01
1020            	lowerWall	1.71131757e-01	1.34945316e+00	2.37267384e-01
1021            	lowerWall	1.71118015e-01	1.34944919e+00	2.37260475e-01
1022            	lowerWall	1.71104323e-01	1.34944523e+00	2.37253574e-01
1023            	lowerWall	1.71090682e-01	1.34944127e+00	2.37246682e-01
1024            	lowerWall	1.71077090e-01	1.34943732e+00	2.37239800e-01
1025            	lowerWall	1.71063547e-01	1.34943337e+00	2.37232926e-01
1026            	lowerWall	1.71050054e-01	1.34942943e+00	2.37226061e-01
1027            	lowerWall	1.71036610e-01	1.34942548e+00	2.37219204e-01
1028            	lowerWall	1.71023217e-01	1.34942155e+00	2.37212356e-01
1029            	lowerWall	1.71009873e-01	1.34941761e+00	2.37205517e-01
1030            	lowerWall	1.70996577e-01	1.34941368e+00	2.37198686e-01
1031            	lowerWall	1.70983331e-01	1.34940974e+00	2.37191864e-01
1032            	lowerWall	1.70970132e-01	1.34940582e+00	2.37185051e-01
1033            	lowerWall	1.70956982e-01	1.34940189e+00	2.37178246e-01
1034            	lowerWall	1.70943880e-01	1.34939798e+00	2.37171449e-01
1035            	lowerWall	1.70930825e-01	1.34939406e+00	2.37164661e-01
1036            	lowerWall	1.70917819e-01	1.34939015e+00	2.37157881e-01
1037            	lowerWall	1.70904860e-01	1.34938624e+00	2.37151109e-01
1038            	lowerWall	1.70891948e-01	1.34938234e+00	2.37144346e-01
1039            	lowerWall	1.70879083e-01	1.34937843e+00	2.37137591e-01
1040            	lowerWall	1.70866265e-01	1.34937454e+00	2.37130844e-01
1041            	lowerWall	1.70853494e-01	1.34937064e+00	2.37124106e-01
1042            	lowerWall	1.70840770e-01	1.34936675e+00	2.37117375e-01
1043            	lowerWall	1.70828091e-01	1.34936286e+00	2.37110653e-01
1044            	lowerWall	1.70815459e-01	1.34935898e+00	2.37103938e-01
1045            	lowerWall	1.70802873e-01	1.34935509e+00	2.37097232e-01
1046            	lowerWall	1.70790332e-01	1.34935121e+00	2.37090534e-01
1047            	lowerWall	1.70777836e-01	1.34934733e+00	2.37083844e-01
1048            	lowerWall	1.70765387e-01	1.34934347e+00	2.37077161e-01
1049            	lowerWall	1.70752982e-01	1.34933959e+00	2.37070487e-01
1050            	lowerWall	1.70740622e-01	1.34933573e+00	2.37063820e-01
1051            	lowerWall	1.70728308e-01	1.34933187e+00	2.37057162e-01
1052            	lowerWall	1.70716038e-01	1.34932801e+00	2.37050511e-01
1053            	lowerWall	1.70703812e-01	1.34932415e+00	2.37043868e-01
1054            	lowerWall	1.70691630e-01	1.34932031e+00	2.37037232e-01
1055            	lowerWall	1.70679492e-01	1.34931645e+00	2.37030605e-01
1056            	lowerWall	1.70667398e-01	1.34931261e+00	2.37023985e-01
1057            	lowerWall	1.70655347e-01	1.34930877e+00	2.37017372e-01
1058            	lowerWall	1.70643340e-01	1.34930493e+00	2.37010768e-01
1059            	lowerWall	1.70631376e-01	1.34930109e+00	2.37004171e-01
1060            	lowerWall	1.70619455e-01	1.34929727e+00	2.36997582e-01
