#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z              kl              kt             nut           omega
     0.47955377               0            0.05    -0.010929979  -1.0264803e-07   3.4152265e-22       1797.6777    0.0042896252  -3.5495971e-22   1.4842865e-23   1.3939558e-28   -4.637863e-43               0               0               0             0.1             0.1               0        11601891
     0.48461501               0            0.05    -0.010638852  -1.0045419e-07    3.164075e-22       1792.3117    0.0041790041  -5.3433519e-19    6.124215e-25   5.7826074e-30  -1.8213878e-44               0               0               0             0.1             0.1               0        11601891
     0.48972903               0            0.05    -0.010349422  -9.7262749e-08   6.1975038e-22       1787.0343    0.0040605529   4.6052101e-19  -1.4747123e-13  -3.3508853e-19  -3.8003519e-35               0               0               0             0.1             0.1               0        11601891
     0.49489639               0            0.05    -0.010069648  -9.8007548e-08  -5.8500933e-24       1781.8499    0.0039549489   6.4623475e-19  -2.9715382e-13  -6.5955507e-19  -1.0777065e-34               0               0               0             0.1             0.1               0        11601891
     0.50011763               0            0.05   -0.0097825277  -9.7583644e-08  -3.1837385e-22       1776.7491    0.0038322517   6.9687045e-19  -1.4969665e-13  -3.2287915e-19  -5.8713508e-35               0               0               0             0.1             0.1               0        11601891
     0.50539333               0            0.05   -0.0094996352   -9.397549e-08   -1.123916e-23        1771.754    0.0037252463   4.3501807e-19  -1.5083259e-13  -3.1713689e-19  -3.7033868e-35               0               0               0             0.1             0.1               0        11601891
     0.51072405               0            0.05   -0.0092066204  -1.0227609e-07  -1.2020155e-23       1766.8426    0.0036086227  -7.9049804e-19  -1.5198315e-13  -3.1041239e-19   6.7998349e-35               0               0               0             0.1             0.1               0        11601891
     0.51611036               0            0.05   -0.0088831113  -1.0803686e-07  -5.3479133e-22       1762.0533    0.0034792097  -5.8468938e-20  -1.5315191e-13  -3.0240152e-19    5.081928e-36               0               0               0             0.1             0.1               0        11601891
     0.52155285               0            0.05   -0.0085404905  -1.0647003e-07  -2.7618566e-22       1757.3848     0.003346017  -1.7330115e-19   1.5433912e-13   2.9385786e-19  -1.5219858e-35               0               0               0             0.1             0.1               0        11601891
     0.52705209               0            0.05   -0.0082130934  -1.0360401e-07   2.6012899e-22       1752.8653    0.0032178229   4.4820189e-19  -2.1756352e-25  -2.7444534e-30   6.8907748e-45               0               0               0             0.1             0.1               0        11601891
     0.53260869               0            0.05    -0.007884164   -1.002049e-07  -2.3063569e-22        1748.456    0.0030889653   2.1752437e-19   2.0669462e-25   2.6270146e-30   6.0464439e-45               0               0               0             0.1             0.1               0        11601891
     0.53822324               0            0.05   -0.0075694013  -9.7746908e-08  -4.7855096e-24       1744.2048    0.0029666647   5.2419223e-20   1.5802435e-13   2.6877879e-19   4.7491635e-36               0               0               0             0.1             0.1               0        11601891
     0.54389634               0            0.05   -0.0072466419  -9.9949903e-08   8.6304761e-22       1740.0536    0.0028413803  -3.5796178e-22   1.8607959e-25   2.5665179e-30  -2.2161374e-44               0               0               0             0.1             0.1               0        11601891
     0.54962861               0            0.05   -0.0069091028  -1.0243777e-07   4.1406806e-22       1736.0773    0.0027109059   6.4076709e-19  -1.6058581e-13  -2.5075671e-19  -5.9270462e-35               0               0               0             0.1             0.1               0        11601891
     0.55542065               0            0.05   -0.0065756531  -1.0375756e-07  -2.4560833e-22        1732.223    0.0025766357   4.7372274e-19  -4.8570096e-13   -7.224673e-19  -1.3282793e-34               0               0               0             0.1             0.1               0        11601891
      0.5612731               0            0.05   -0.0062193472  -1.1200761e-07  -5.7026746e-22       1728.5471    0.0024397255   9.0465663e-20  -3.2648326e-13  -4.6080869e-19  -1.7086906e-35               0               0               0             0.1             0.1               0        11601891
     0.56718659               0            0.05   -0.0057962023   -1.312982e-07   -5.440445e-22        1725.026    0.0022808782  -4.6942704e-19   1.6460808e-13   2.1764946e-19  -4.4794387e-35               0               0               0             0.1             0.1               0        11601891
     0.57316175               0            0.05   -0.0053248047  -1.3765669e-07   6.2037584e-22       1721.7699    0.0020900189  -1.1868145e-19   1.6601082e-13   2.0151691e-19  -1.1443109e-35               0               0               0             0.1             0.1               0        11601891
     0.57919923               0            0.05    -0.004865116  -1.2997036e-07   1.7086224e-22       1718.7329    0.0019102894   9.1680206e-19  -5.0233881e-13  -5.5832556e-19  -2.6795627e-34               0               0               0             0.1             0.1               0        11601891
     0.58529966               0            0.05   -0.0044336309  -1.2622333e-07  -3.2388169e-22       1715.9589    0.0017364203   1.3508969e-19   5.2612675e-24   1.4978575e-28   3.8434147e-43               0               0               0             0.1             0.1               0        11601891
     0.59146372               0            0.05   -0.0039837168  -1.3169294e-07   2.1768092e-22       1713.3802    0.0015626765   3.3834342e-19  -1.7042465e-13  -1.5543462e-19  -3.3653977e-35               0               0               0             0.1             0.1               0        11601891
     0.59769207               0            0.05   -0.0035044583  -1.5142289e-07   -2.942647e-23       1711.0991    0.0013700435   4.9207003e-19   -3.439455e-13  -2.7539041e-19  -9.8910268e-35               0               0               0             0.1             0.1               0        11601891
